Rank,Player,Signed Age,Yrs,Value,AAV,Sign Bonus,Season,Position
8,Cory Joseph,23,4,29890000,7472500,0-,2015,PG
9,Patrick Beverley,26,4,23027026,5756757,0-,2015,PG
10,Angelo Russell,18,4,23017978,5754495,0-,2015,PG
11,Rodney Stuckey,28,3,21000000,7000000,0-,2015,PG
12,Jose Barea,31,4,16001700,4000425,0-,2015,PG
13,Point Guard,31,3,15000000,5000000,0-,2015,PG
14,Emmanuel Mudiay,18,4,14020000,3505000,0-,2015,PG
15,Jameer Nelson,33,3,13621575,4540525,0-,2015,PG
16,Deron Williams,31,2,11000000,5500000,0-,2015,PG
17,Cameron Payne,20,4,9600735,2400184,0-,2015,PG
18,Rajon Rondo,29,1,9500000,9500000,0-,2015,PG
19,Terry Rozier,20,4,8769710,2192428,0-,2015,PG
20,Kendall Marshall,24,4,8000000,2000000,0-,2015,PG
21,Jerian Grant,22,4,7568554,1892139,0-,2015,PG
22,Delon Wright,22,4,7268738,1817185,0-,2015,PG
23,Tyus Jones,18,4,6537195,1634299,0-,2015,PG
24,Point Guard,22,4,4471631,1117908,0-,2015,PG
25,Jeremy Lin,26,2,4374255,2187128,0-,2015,PG
26,Mo Williams,32,2,4294500,2147250,0-,2015,PG
27,Joseph Young,23,3,3530750,1176917,0-,2015,PG
28,Scottie Wilbekin,22,4,3502513,875628,0-,2015,PG
29,Norris Cole,26,1,3036927,3036927,0-,2015,PG
30,Shane Larkin,22,2,3000000,1500000,0-,2015,PG
31,Raul Neto,23,3,2732546,910849,0-,2015,PG
32,Pierre Jackson,23,3,2639382,879794,0-,2015,PG
33,Aaron Brooks,30,1,2250000,2250000,0-,2015,PG
34,Gary Neal,30,1,2139000,2139000,0-,2015,PG
35,Bryce Dejean,23,3,2059265,686422,0-,2015,PG
36,Briante Weber,22,2,1901737,950869,0-,2015,PG
37,Nate Robinson,31,1,1499187,1499187,0-,2015,PG
37,Andre Miller,39,1,1499187,1499187,0-,2015,PG
37,Ronnie Price,32,1,1499187,1499187,0-,2015,PG
40,Ryan Boatright,22,2,1399729,699865,0-,2015,PG
41,Lucas III,32,1,1356146,1356146,0-,2015,PG
42,Matthew Dellavedova,24,1,1147276,1147276,0-,2015,PG
43,Ishmael Smith,27,1,1100602,1100602,0-,2015,PG
44,Lorenzo Brown,25,2,1021268,510634,0-,2015,PG
45,Jimmer Fredette,26,1,1015421,1015421,0-,2015,PG
45,Donald Sloan,27,1,1015421,1015421,0-,2015,PG
47,Julyan Stone,26,1,981348,981348,0-,2015,PG
47,Pablo Prigioni,38,1,981348,981348,0-,2015,PG
49,Phil Pressey,24,1,947276,947276,0-,2015,PG
50,Jimmer Fredette,26,1,931798,931798,0-,2015,PG
51,Phil Pressey,24,1,897126,897126,0-,2015,PG
52,Matt Janning,27,1,845059,845059,0-,2015,PG
53,Bryce Cotton,22,1,700902,700902,0-,2015,PG
54,Travis Trice,22,1,525093,525093,0-,2015,PG
54,Marcelo Huertas,32,1,525093,525093,0-,2015,PG
54,Juwan Staten,23,1,525093,525093,0-,2015,PG
54,Edgar Sosa,27,1,525093,525093,0-,2015,PG
54,Jaron Johnson,23,1,525093,525093,0-,2015,PG
54,Tre Kelley,30,1,525093,525093,0-,2015,PG
54,Jake Anderson,28,1,525093,525093,0-,2015,PG
54,Quinn Cook,22,1,525093,525093,0-,2015,PG
54,Keifer Sykes,21,1,525093,525093,0-,2015,PG
54,Bo McCalebb,30,1,525093,525093,0-,2015,PG
54,Briante Weber,22,1,525093,525093,0-,2015,PG
54,Erik Atkins,23,1,525093,525093,0-,2015,PG
54,Will Cummings,22,1,525093,525093,0-,2015,PG
54,Tu Holloway,26,1,525093,525093,0-,2015,PG
54,Stefhon Hannah,30,1,525093,525093,0-,2015,PG
54,Deonte Burton,23,1,525093,525093,0-,2015,PG
54,Keith Appling,23,1,525093,525093,0-,2015,PG
54,Ryan Boatright,22,1,525093,525093,0-,2015,PG
54,Shannon Scott,22,1,525093,525093,0-,2015,PG
54,Bryce Dejean,22,1,525093,525093,0-,2015,PG
54,Corey Hawkins,24,1,525093,525093,0-,2015,PG
54,Remi Yusuf,0,1,525093,525093,0-,2015,PG
54,Lazeric Jones,25,1,525093,525093,0-,2015,PG
77,Andre Miller,39,1,396844,396844,0-,2015,PG
78,Ty Lawson,28,1,265058,265058,0-,2015,PG
79,Andrew Goudelock,27,1,200600,200600,0-,2015,PG
80,Jorge Gutierrez,27,1,189455,189455,0-,2015,PG
81,Jordan Farmar,29,1,119660,119660,0-,2015,PG
82,Tim Frazier,24,2,49709,24855,0-,2015,PG
83,Xavier Munford,23,1,21621,21621,0-,2015,PG
84,Bryce Cotton,23,1,14913,14913,0-,2015,PG
1,Mike Conley,28,5,152605578,30521116,0-,2016,PG
2,Damian Lillard,24,5,139888445,27977689,0-,2016,PG
3,Russell Westbrook,27,3,85591823,28530608,0-,2016,PG
4,Matthew Dellavedova,25,4,38430000,9607500,0-,2016,PG
5,Jeremy Lin,27,3,38300000,12766667,0-,2016,PG
6,Point Guard,28,4,29000000,7250000,0-,2016,PG
7,Rajon Rondo,30,2,27397000,13698500,0-,2016,PG
8,Jerryd Bayless,27,3,27000000,9000000,0-,2016,PG
9,Ben Simmons,19,4,26620450,6655113,0-,2016,PG
10,Ishmael Smith,28,3,18000000,6000000,0-,2016,PG
11,Kris Dunn,22,4,17488287,4372072,0-,2016,PG
12,Jamal Murray,19,4,14510706,3627677,0-,2016,PG
13,Deron Williams,32,1,10000000,10000000,0-,2016,PG
14,Wade Baldwin,20,4,8626446,2156612,0-,2016,PG
15,Dejounte Murray,19,4,6359377,1589844,0-,2016,PG
16,Ramon Sessions,30,1,6000000,6000000,0-,2016,PG
17,Demetrius Jackson,21,4,5473750,1368438,0-,2016,PG
18,Brandon Jennings,26,1,5000000,5000000,0-,2016,PG
19,Ronnie Price,32,2,4999990,2499995,0-,2016,PG
20,Isaiah Whitehead,21,4,4585897,1146474,0-,2016,PG
21,Greivis Vasquez,28,1,4347826,4347826,0-,2016,PG
22,Tim Frazier,25,2,4090000,2045000,0-,2016,PG
23,Tyler Ulis,20,4,4000000,1000000,0-,2016,PG
24,Malcolm Brogdon,23,3,3782562,1260854,0-,2016,PG
25,Nate Wolters,25,3,3157492,1052497,0-,2016,PG
26,Chasson Randle,23,3,3090935,1030312,0-,2016,PG
27,Marcelo Huertas,33,2,3067600,1533800,0-,2016,PG
28,Isaiah Taylor,22,3,3001422,1000474,0-,2016,PG
29,Spencer Dinwiddie,23,3,2903733,967911,0-,2016,PG
30,Aaron Brooks,31,1,2700000,2700000,0-,2016,PG
31,Semaj Christon,23,3,2498982,832994,0-,2016,PG
31,Kay Felder,21,3,2498982,832994,0-,2016,PG
31,Jonathan Gibson,28,3,2498982,832994,0-,2016,PG
34,Pablo Prigioni,39,2,2229953,1114977,0-,2016,PG
35,Isaiah Canaan,25,2,2103441,1051721,0-,2016,PG
36,Spencer Dinwiddie,23,2,2031676,1015838,0-,2016,PG
37,Briante Weber,24,2,1600005,800003,0-,2016,PG
38,Raymond Felton,32,1,1551659,1551659,0-,2016,PG
38,Jarrett Jack,32,1,1551659,1551659,0-,2016,PG
38,Beno Udrih,33,1,1551659,1551659,0-,2016,PG
41,Chasson Randle,24,2,1456471,728236,0-,2016,PG
42,Tim Quarterman,21,2,1448720,724360,0-,2016,PG
42,Payton II,23,2,1448720,724360,0-,2016,PG
42,Cat Barber,22,2,1448720,724360,0-,2016,PG
42,Kyle Collinsworth,24,2,1448720,724360,0-,2016,PG
42,Ryan Arcidiacono,22,2,1448720,724360,0-,2016,PG
42,Fred VanVleet,22,2,1448720,724360,0-,2016,PG
42,Marcus Paige,22,2,1448720,724360,0-,2016,PG
42,Isaiah Taylor,22,2,1448720,724360,0-,2016,PG
50,Jordan Farmar,29,1,1410598,1410598,0-,2016,PG
51,Will Bynum,33,1,1403611,1403611,0-,2016,PG
51,Lucas III,33,1,1403611,1403611,0-,2016,PG
53,Yogi Ferrell,23,2,1400767,700384,0-,2016,PG
54,Payton II,24,2,1347777,673889,0-,2016,PG
55,Jordan Farmar,29,1,1344217,1344217,0-,2016,PG
56,Quinn Cook,24,2,1328595,664298,0-,2016,PG
57,Ty Lawson,28,1,1315448,1315448,0-,2016,PG
58,Brandon Jennings,27,1,1200000,1200000,0-,2016,PG
59,Brian Roberts,30,1,1050961,1050961,0-,2016,PG
60,Julyan Stone,27,1,1015696,1015696,0-,2016,PG
60,Ray McCallum,25,1,1015696,1015696,0-,2016,PG
60,Phil Pressey,25,1,1015696,1015696,0-,2016,PG
60,Jorge Gutierrez,27,1,1015696,1015696,0-,2016,PG
64,Casper Ware,26,1,874636,874636,0-,2016,PG
64,Xavier Munford,24,1,874636,874636,0-,2016,PG
66,Bobby Brown,32,1,680534,680534,0-,2016,PG
67,Marcus Denmon,26,1,543471,543471,0-,2016,PG
67,Josh Magette,26,1,543471,543471,0-,2016,PG
67,Shaquille Harrison,22,1,543471,543471,0-,2016,PG
67,Andrew Andrews,23,1,543471,543471,0-,2016,PG
67,Trey Freeman,23,1,543471,543471,0-,2016,PG
67,Chasson Randle,23,1,543471,543471,0-,2016,PG
67,Yogi Ferrell,23,1,543471,543471,0-,2016,PG
67,Isaiah Cousins,22,1,543471,543471,0-,2016,PG
67,Quinn Cook,23,1,543471,543471,0-,2016,PG
67,Chris Crawford,23,1,543471,543471,0-,2016,PG
67,Brady Heslip,26,1,543471,543471,0-,2016,PG
67,Bobby Brown,31,1,543471,543471,0-,2016,PG
79,Jonathan Gibson,29,1,469943,469943,0-,2016,PG
80,Ronnie Price,33,1,438115,438115,0-,2016,PG
81,Deron Williams,32,1,410733,410733,0-,2016,PG
82,Jose Calderon,35,1,392478,392478,0-,2016,PG
83,Pierre Jackson,25,1,342067,342067,0-,2016,PG
84,Norris Cole,28,1,288131,288131,0-,2016,PG
85,Yogi Ferrell,23,1,207798,207798,0-,2016,PG
1,Stephen Curry,29,5,201158790,40231758,0-,2017,PG
2,Jrue Holiday,27,5,126000000,25200000,0-,2017,PG
3,Kyle Lowry,31,3,100000000,33333333,0-,2017,PG
4,Dennis Schr,23,4,70000000,17500000,0-,2017,PG
5,Jeff Teague,29,3,57000000,19000000,0-,2017,PG
5,George Hill,31,3,57000000,19000000,0-,2017,PG
7,Patty Mills,28,4,48000000,12000000,0-,2017,PG
8,Markelle Fultz,19,4,37400017,9350004,0-,2017,PG
9,Lonzo Ball,19,4,33471622,8367906,0-,2017,PG
10,Aaron Fox,19,4,24572507,6143127,0-,2017,PG
11,Shaun Livingston,31,3,23692308,7897436,0-,2017,PG
12,Darren Collison,29,2,20000000,10000000,0-,2017,PG
13,Frank Ntilikina,18,4,18689218,4672305,0-,2017,PG
14,Smith Jr,19,4,17188557,4297139,0-,2017,PG
15,Milos Teodosic,30,2,12300000,6150000,0-,2017,PG
16,Shelvin Mack,27,2,12000000,6000000,0-,2017,PG
17,Derrick White,23,4,8536124,2134031,0-,2017,PG
18,Mason III,22,3,4183191,1394397,0-,2017,PG
19,Frank Jackson,19,3,3812377,1270792,0-,2017,PG
20,Rajon Rondo,31,1,3300000,3300000,0-,2017,PG
21,Kyle Collinsworth,26,3,3287066,1095689,0-,2017,PG
22,Tyler Ennis,22,2,3180397,1590199,0-,2017,PG
23,Isaiah Taylor,23,2,2953375,1476688,0-,2017,PG
24,Quinn Cook,24,2,2857562,1428781,0-,2017,PG
25,Michael Carter,25,1,2700000,2700000,0-,2017,PG
26,Trey Burke,25,2,2579175,1289588,0-,2017,PG
27,Brandon Jennings,28,2,2353714,1176857,0-,2017,PG
28,Dwight Buycks,28,2,2348680,1174340,0-,2017,PG
29,Jarrett Jack,33,1,2328652,2328652,0-,2017,PG
29,Jose Calderon,35,1,2328652,2328652,0-,2017,PG
29,Beno Udrih,35,1,2328652,2328652,0-,2017,PG
29,Ramon Sessions,31,1,2328652,2328652,0-,2017,PG
29,Raymond Felton,33,1,2328652,2328652,0-,2017,PG
34,Jameer Nelson,35,1,2262871,2262871,0-,2017,PG
35,Jawun Evans,20,2,2193857,1096929,0-,2017,PG
36,Aaron Brooks,32,1,2116955,2116955,0-,2017,PG
37,Derrick Rose,28,1,2106470,2106470,0-,2017,PG
37,Mario Chalmers,30,1,2106470,2106470,0-,2017,PG
39,Wade Baldwin,21,2,1774843,887422,0-,2017,PG
40,Donald Sloan,29,1,1709538,1709538,0-,2017,PG
41,Tim Quarterman,23,2,1641357,820679,0-,2017,PG
42,David Stockton,25,2,1589446,794723,0-,2017,PG
43,Trey Burke,24,1,1577230,1577230,0-,2017,PG
43,Isaiah Canaan,26,1,1577230,1577230,0-,2017,PG
45,Quinn Cook,25,2,1559783,779892,0-,2017,PG
46,Bobby Brown,33,1,1524305,1524305,0-,2017,PG
46,Julyan Stone,28,2,1524305,762153,0-,2017,PG
46,Kendall Marshall,25,1,1524305,1524305,0-,2017,PG
46,Shane Larkin,24,1,1524305,1524305,0-,2017,PG
50,Shaquille Harrison,24,2,1516482,758241,0-,2017,PG
51,Isaiah Canaan,26,1,1514854,1514854,0-,2017,PG
52,Maalik Wayns,26,1,1471382,1471382,0-,2017,PG
52,Briante Weber,24,1,1471382,1471382,0-,2017,PG
54,Kalin Lucas,28,1,1312611,1312611,0-,2017,PG
54,Drew II,27,1,1312611,1312611,0-,2017,PG
54,David Stockton,26,1,1312611,1312611,0-,2017,PG
54,Xavier Munford,25,1,1312611,1312611,0-,2017,PG
58,Isaiah Canaan,26,1,1069308,1069308,0-,2017,PG
59,Andrew Andrews,24,1,815615,815615,0-,2017,PG
59,Isaiah Briscoe,21,1,815615,815615,0-,2017,PG
59,Troy Caupain,21,1,815615,815615,0-,2017,PG
59,Point Guard,22,1,815615,815615,0-,2017,PG
59,Bronson Koenig,22,1,815615,815615,0-,2017,PG
59,Jeremy Senglin,22,1,815615,815615,0-,2017,PG
59,De Paula,21,1,815615,815615,0-,2017,PG
59,Melo Trimble,22,1,815615,815615,0-,2017,PG
59,Point Guard,20,1,815615,815615,0-,2017,PG
59,Marcus Williams,0,1,815615,815615,0-,2017,PG
69,Mike James,27,1,580607,580607,0-,2017,PG
70,Bobby Brown,33,1,533937,533937,0-,2017,PG
71,Derrick Rose,29,1,418607,418607,0-,2017,PG
72,Ramon Sessions,31,1,355218,355218,0-,2017,PG
73,Marquis Teague,25,1,74816,74816,0-,2017,PG
74,Jonathan Gibson,30,1,44495,44495,0-,2017,PG
75,Ty Lawson,30,1,11901,11901,0-,2017,PG
76,Lorenzo Brown,27,1,8612,8612,0-,2017,PG
1,Russell Westbrook,28,5,206794070,41358814,0-,2018,PG
2,Chris Paul,33,4,159730592,39932648,0-,2018,PG
3,Marcus Smart,24,4,51999900,12999975,0-,2018,PG
4,Dante Exum,22,3,33000000,11000000,0-,2018,PG
5,Luka Doncic,19,4,32467751,8116938,0-,2018,PG
6,Trae Young,19,4,26527711,6631928,0-,2018,PG
7,Avery Bradley,27,2,24960000,12480000,0-,2018,PG
8,Collin Sexton,19,4,20175111,5043778,0-,2018,PG
9,Fred VanVleet,24,2,18000000,9000000,0-,2018,PG
10,Shai Gilgeous,19,4,16965132,4241283,0-,2018,PG
11,Aaron Holiday,21,4,10477351,2619338,0-,2018,PG
12,Tony Parker,36,2,10000000,5000000,0-,2018,PG
13,Rajon Rondo,32,1,9000000,9000000,0-,2018,PG
14,Yogi Ferrell,25,2,6150000,3075000,0-,2018,PG
15,Jalen Brunson,21,4,6112770,1528193,0-,2018,PG
16,Isaiah Briscoe,22,4,5999003,1499751,0-,2018,PG
17,Monte Morris,23,3,4661321,1553774,0-,2018,PG
18,Raul Neto,26,2,4400000,2200000,0-,2018,PG
19,lie Okobo,20,3,4319177,1439726,0-,2018,PG
20,Point Guard,23,3,4069177,1356392,0-,2018,PG
21,Shabazz Napier,27,2,3787723,1893862,0-,2018,PG
22,Darius Morris,27,2,3466716,1733358,0-,2018,PG
23,Chris Chiozza,22,3,3170718,1056906,0-,2018,PG
24,Elfrid Payton,24,1,3000000,3000000,0-,2018,PG
25,Shaquille Harrison,25,2,2899495,1449748,0-,2018,PG
26,Raymond Felton,34,1,2393887,2393887,0-,2018,PG
26,Derrick Rose,29,1,2393887,2393887,0-,2018,PG
26,Jarrett Jack,34,1,2393887,2393887,0-,2018,PG
26,Devin Harris,35,1,2393887,2393887,0-,2018,PG
26,Jose Calderon,36,1,2393887,2393887,0-,2018,PG
31,Jevon Carter,22,2,2255316,1127658,0-,2018,PG
32,Shelvin Mack,28,1,2029463,2029463,0-,2018,PG
32,Isaiah Thomas,29,1,2029463,2029463,0-,2018,PG
34,Michael Carter,26,1,1757429,1757429,0-,2018,PG
34,Isaiah Canaan,27,1,1757429,1757429,0-,2018,PG
34,Donald Sloan,30,1,1757429,1757429,0-,2018,PG
37,Lemon Jr,25,2,1687338,843669,0-,2018,PG
38,Jaylen Adams,22,2,1682551,841276,0-,2018,PG
39,Lorenzo Brown,27,1,1621415,1621415,0-,2018,PG
39,Tim Frazier,27,1,1621415,1621415,0-,2018,PG
41,Briante Weber,25,1,1567007,1567007,0-,2018,PG
42,Payton II,25,1,1512601,1512601,0-,2018,PG
42,Isaiah Taylor,24,1,1512601,1512601,0-,2018,PG
42,Kay Felder,23,1,1512601,1512601,0-,2018,PG
42,Tyler Ulis,22,1,1512601,1512601,0-,2018,PG
46,Scott Machado,28,1,1349383,1349383,0-,2018,PG
46,Kalin Lucas,29,1,1349383,1349383,0-,2018,PG
46,Ryan Arcidiacono,24,1,1349383,1349383,0-,2018,PG
46,Kyle Collinsworth,26,1,1349383,1349383,0-,2018,PG
46,Chasson Randle,25,1,1349383,1349383,0-,2018,PG
46,Kobi Simmons,21,1,1349383,1349383,0-,2018,PG
46,Walton Jr,23,1,1349383,1349383,0-,2018,PG
53,Chasson Randle,25,1,1242652,1242652,0-,2018,PG
54,Chasson Randle,25,1,869094,869094,0-,2018,PG
55,Matt Farrell,22,1,838464,838464,0-,2018,PG
55,Angel Rodriguez,25,1,838464,838464,0-,2018,PG
55,Gabe Vincent,22,1,838464,838464,0-,2018,PG
55,Jonathan Stark,23,1,838464,838464,0-,2018,PG
55,Brad Wanamaker,28,1,838464,838464,0-,2018,PG
55,Kendrick Nunn,22,1,838464,838464,0-,2018,PG
55,Chris Chiozza,22,1,838464,838464,0-,2018,PG
55,Gabe York,25,1,838464,838464,0-,2018,PG
55,Brandon Goodwin,22,1,838464,838464,0-,2018,PG
55,Trey Lewis,25,1,838464,838464,0-,2018,PG
55,Jordan McLaughlin,22,1,838464,838464,0-,2018,PG
55,Rob Gray,24,1,838464,838464,0-,2018,PG
55,Joe Chealey,22,1,838464,838464,0-,2018,PG
55,Joel Berry,23,1,838464,838464,0-,2018,PG
55,Isaiah Cousins,24,1,838464,838464,0-,2018,PG
55,Travis Trice,25,1,838464,838464,0-,2018,PG
55,Shannon Scott,25,1,838464,838464,0-,2018,PG
55,Will Cherry,27,1,838464,838464,0-,2018,PG
55,Abdul Gaddy,26,1,838464,838464,0-,2018,PG
74,Jeremy Lin,30,1,697358,697358,0-,2018,PG
75,Tim Frazier,28,1,210692,210692,0-,2018,PG
76,Jimmer Fredette,30,1,198580,198580,0-,2018,PG
1,John Wall,26,4,171131520,42782880,0-,2019,PG
2,Kemba Walker,29,4,140790600,35197650,0-,2019,PG
3,Kyrie Irving,27,4,136490600,34122650,0-,2019,PG
4,Angelo Russell,23,4,117325500,29331375,0-,2019,PG
5,Malcolm Brogdon,26,4,85000000,21250000,0-,2019,PG
6,Eric Bledsoe,29,4,70000000,17500000,0-,2019,PG
7,Terry Rozier,25,3,56700000,18900000,0-,2019,PG
8,Ricky Rubio,28,3,51000000,17000000,0-,2019,PG
9,Patrick Beverley,30,3,40000000,13333333,0-,2019,PG
10,Ja Morant,19,4,39619840,9904960,0-,2019,PG
11,Cory Joseph,27,3,37200000,12400000,0-,2019,PG
12,Spencer Dinwiddie,25,3,34362144,11454048,0-,2019,PG
13,Darius Garland,19,4,29083315,7270829,0-,2019,PG
14,George Hill,33,3,28771806,9590602,0-,2019,PG
15,Delon Wright,26,3,28050000,9350000,0-,2019,PG
16,Tyus Jones,23,3,26445300,8815100,0-,2019,PG
17,Coby White,19,4,24131515,6032879,0-,2019,PG
18,Elfrid Payton,25,2,16000000,8000000,0-,2019,PG
19,Derrick Rose,30,2,15000000,7500000,0-,2019,PG
20,Ishmael Smith,30,2,12000000,6000000,0-,2019,PG
21,Avery Bradley,28,2,9772350,4886175,0-,2019,PG
22,Porter Jr,19,4,8009193,2002298,0-,2019,PG
23,Point Guard,27,2,7000000,3500000,0-,2019,PG
24,Ryan Arcidiacono,25,2,6000000,3000000,0-,2019,PG
24,Quinn Cook,26,2,6000000,3000000,0-,2019,PG
26,Rajon Rondo,33,2,5184358,2592179,0-,2019,PG
27,Nigel Williams,24,3,4800602,1600201,0-,2019,PG
28,Carsen Edwards,21,3,4528628,1509543,0-,2019,PG
29,Justin Robinson,21,3,4198912,1399637,0-,2019,PG
29,Jalen Lecque,18,3,4198912,1399637,0-,2019,PG
31,Cameron Payne,24,2,3714156,1857078,0-,2019,PG
32,Isaiah Taylor,25,2,3383360,1691680,0-,2019,PG
33,Jose Barea,35,1,2564753,2564753,0-,2019,PG
34,Isaiah Thomas,30,1,2320044,2320044,0-,2019,PG
35,Chris Clemons,22,2,2081328,1040664,0-,2019,PG
36,Trey Burke,26,1,2028594,2028594,0-,2019,PG
36,Michael Carter,27,1,2028594,2028594,0-,2019,PG
38,Tim Frazier,28,1,1882867,1882867,0-,2019,PG
39,Tyler Ennis,25,1,1737145,1737145,0-,2019,PG
39,Emmanuel Mudiay,23,1,1737145,1737145,0-,2019,PG
39,Raul Neto,27,1,1737145,1737145,0-,2019,PG
42,Jorge Gutierrez,30,1,1678854,1678854,0-,2019,PG
43,Point Guard,22,1,1620564,1620564,0-,2019,PG
43,Tyler Ulis,23,1,1620564,1620564,0-,2019,PG
43,Kobi Simmons,22,1,1620564,1620564,0-,2019,PG
43,David Stockton,28,1,1620564,1620564,0-,2019,PG
43,Demetrius Jackson,24,1,1620564,1620564,0-,2019,PG
43,Lemon Jr,27,1,1620564,1620564,0-,2019,PG
43,Xavier Munford,27,1,1620564,1620564,0-,2019,PG
50,Kyle Collinsworth,28,1,1445697,1445697,0-,2019,PG
50,Chris Chiozza,23,1,1445697,1445697,0-,2019,PG
50,Daryl Macon,23,1,1445697,1445697,0-,2019,PG
50,Troy Caupain,23,1,1445697,1445697,0-,2019,PG
50,Brad Wanamaker,29,1,1445697,1445697,0-,2019,PG
50,Jaylen Adams,23,1,1445697,1445697,0-,2019,PG
50,Joe Chealey,23,1,1445697,1445697,0-,2019,PG
50,Walton Jr,24,1,1445697,1445697,0-,2019,PG
58,Shamorie Ponds,21,1,898310,898310,0-,2019,PG
58,Justin Simon,23,1,898310,898310,0-,2019,PG
58,Sedrick Barefield,22,1,898310,898310,0-,2019,PG
58,Shaquille Harrison,25,1,898310,898310,0-,2019,PG
58,Mike Scott,26,1,898310,898310,0-,2019,PG
58,Point Guard,22,1,898310,898310,0-,2019,PG
58,Devin Cannady,23,1,898310,898310,0-,2019,PG
58,Ahmad Caver,23,1,898310,898310,0-,2019,PG
58,Robinson Jr,22,1,898310,898310,0-,2019,PG
58,Alex Robinson,24,1,898310,898310,0-,2019,PG
58,Abdul Gaddy,27,1,898310,898310,0-,2019,PG
58,Lamar Peters,21,1,898310,898310,0-,2019,PG
58,Bryce Brown,22,1,898310,898310,0-,2019,PG
58,Matt Farrell,23,1,898310,898310,0-,2019,PG
58,Jalen Adams,23,1,898310,898310,0-,2019,PG
58,William McDowell,21,1,898310,898310,0-,2019,PG
1,Ben Simmons,22,5,177243360,35448672,0-,2020,PG
2,Jamal Murray,22,5,158253000,31650600,0-,2020,PG
3,Fred VanVleet,26,4,85000000,21250000,0-,2020,PG
4,Dejounte Murray,23,4,64000000,16000000,0-,2020,PG
5,LaMelo Ball,19,4,35596275,8899069,0-,2020,PG
6,Kyle Lowry,33,1,30500000,30500000,0-,2020,PG
7,Killian Hayes,19,4,24131515,6032879,0-,2020,PG
8,Point Guard,33,3,21000000,7000000,0-,2020,PG
9,Goran Dragic,34,1,18000000,18000000,0-,2020,PG
10,Tyrese Haliburton,20,4,17878995,4469749,0-,2020,PG
11,Lewis Jr,19,4,17188836,4297209,0-,2020,PG
12,Cole Anthony,20,4,15887971,3971993,0-,2020,PG
13,Rajon Rondo,34,2,15000000,7500000,0-,2020,PG
14,Tyrese Maxey,20,4,12152560,3038140,0-,2020,PG
15,Jevon Carter,25,3,11500000,3833333,0-,2020,PG
16,RJ Hampton,19,4,11129417,2782354,0-,2020,PG
17,Immanuel Quickley,21,4,10803948,2700987,0-,2020,PG
18,Payton Pritchard,22,4,10449718,2612430,0-,2020,PG
19,Malachi Flynn,22,4,10017385,2504346,0-,2020,PG
20,Kris Dunn,26,2,10000000,5000000,0-,2020,PG
21,Trey Burke,28,3,9450000,3150000,0-,2020,PG
22,Tyrell Terry,20,4,6521129,1630282,0-,2020,PG
23,Facundo Campazzo,29,2,6400000,3200000,0-,2020,PG
24,Michael Carter,28,2,6000000,3000000,0-,2020,PG
25,Theo Maledon,19,3,5900000,1966667,0-,2020,PG
26,Avery Bradley,29,1,5635000,5635000,0-,2020,PG
27,Elfrid Payton,26,1,4767000,4767000,0-,2020,PG
28,Tre Jones,20,3,4198912,1399637,0-,2020,PG
29,Jerian Grant,28,2,4012890,2006445,0-,2020,PG
30,Frank Jackson,22,2,3502857,1751429,0-,2020,PG
31,Jeff Teague,32,1,2564753,2564753,0-,2020,PG
31,Jose Barea,35,1,2564753,2564753,0-,2020,PG
33,Reggie Jackson,30,1,2331593,2331593,0-,2020,PG
34,Brad Wanamaker,31,1,2250000,2250000,0-,2020,PG
35,Matthew Dellavedova,30,1,2174318,2174318,0-,2020,PG
36,Raul Neto,28,1,1882867,1882867,0-,2020,PG
37,Quinn Cook,27,1,1737145,1737145,0-,2020,PG
37,Yogi Ferrell,27,1,1737145,1737145,0-,2020,PG
39,Shaquille Harrison,27,1,1678854,1678854,0-,2020,PG
39,Mason III,26,1,1678854,1678854,0-,2020,PG
39,Chasson Randle,27,1,1678854,1678854,0-,2020,PG
42,Walton Jr,25,1,1620564,1620564,0-,2020,PG
42,lie Okobo,23,1,1620564,1620564,0-,2020,PG
42,Chris Chiozza,25,1,1620564,1620564,0-,2020,PG
45,Justin Wright,22,1,1445697,1445697,0-,2020,PG
46,Devin Cannady,23,1,898310,898310,0-,2020,PG
46,Zavier Simpson,22,1,898310,898310,0-,2020,PG
46,Breein Tyree,22,1,898310,898310,0-,2020,PG
46,Jordan Ford,22,1,898310,898310,0-,2020,PG
46,Breein Tyree,22,1,898310,898310,0-,2020,PG
46,Christian Vital,23,1,898310,898310,0-,2020,PG
46,Ahmad Caver,23,1,898310,898310,0-,2020,PG
46,Bryce Brown,22,1,898310,898310,0-,2020,PG
46,Justin Robinson,22,1,898310,898310,0-,2020,PG
46,Tony Carr,23,1,898310,898310,0-,2020,PG
46,Tre Kelley,35,1,898310,898310,0-,2020,PG
46,Jeff Dowtin,23,1,898310,898310,0-,2020,PG
1,Damian Lillard,28,4,176265152,44066288,0-,2021,PG
2,Aaron Fox,22,5,163000300,32600060,0-,2021,PG
3,Jrue Holiday,30,4,134997333,33749333,0-,2021,PG
4,Chris Paul,36,4,120000000,30000000,0-,2021,PG
5,Kyle Lowry,35,3,85000002,28333334,0-,2021,PG
6,Lonzo Ball,23,4,80000000,20000000,0-,2021,PG
7,Derrick White,26,4,70000000,17500000,0-,2021,PG
8,Mike Conley,33,3,68040000,22680000,0-,2021,PG
9,Spencer Dinwiddie,28,3,54000000,18000000,0-,2021,PG
